,HHID,PN,F995_x,F995_y,G1082,HB022,JB022,KB022,LB022
23346,501617,020,,,,,-1.0,,
23347,502067,010,,,,,-1.0,,
23348,502067,020,,,,,1.0,,
23349,501285,010,,,,,-1.0,,
23350,501285,020,,,,,-1.0,,
23351,502499,010,,,,,-1.0,,
23352,500767,010,,,,,-1.0,,
23353,500767,020,,,,,-1.0,,
23354,501865,010,,,,,-1.0,,
23355,502459,010,,,,,-1.0,,
23356,502459,020,,,,,-1.0,,
23357,501022,010,,,,,-1.0,,
23358,501022,020,,,,,1.0,,
23359,500023,010,,,,,-1.0,,
23360,500797,010,,,,,-1.0,,
23361,500797,020,,,,,-1.0,,
23362,502717,010,,,,,-1.0,,
23363,502109,010,,,,,-1.0,,
23364,501682,010,,,,,-1.0,,
23365,500718,010,,,,,,,
23366,500718,020,,,,,-1.0,,
23367,501434,010,,,,,1.0,,
23368,502205,010,,,,,-1.0,,
23369,502205,020,,,,,-1.0,,
23370,500251,010,,,,,,,
23371,501511,010,,,,,-1.0,,
23372,501511,020,,,,,-1.0,,
23373,501172,010,,,,,-1.0,,
23374,501172,020,,,,,-1.0,,
23375,500189,010,,,,,-1.0,,
23376,500189,020,,,,,-1.0,,
23377,501275,010,,,,,-1.0,,
23378,501275,020,,,,,-1.0,,
23379,501948,010,,,,,-1.0,,
23380,501409,010,,,,,-1.0,,
23381,501409,020,,,,,-1.0,,
23382,501141,010,,,,,1.0,,
23383,501141,020,,,,,-1.0,,
23384,502723,010,,,,,-1.0,,
23385,502723,020,,,,,-1.0,,
23386,501643,010,,,,,-1.0,,
23387,501643,020,,,,,1.0,,
23388,501490,010,,,,,1.0,,
23389,501707,010,,,,,1.0,,
23390,501707,020,,,,,-1.0,,
23391,500245,010,,,,,-1.0,,
23392,500245,020,,,,,1.0,,
23393,500473,010,,,,,1.0,,
23394,500473,020,,,,,-1.0,,
23395,500768,010,,,,,-1.0,,
23396,500768,020,,,,,-1.0,,
23397,501186,010,,,,,-1.0,,
23398,501186,020,,,,,-1.0,,
23399,502175,010,,,,,-1.0,,
23400,500085,010,,,,,-1.0,,
23401,500085,020,,,,,-1.0,,
23402,501137,010,,,,,1.0,,
23403,501137,020,,,,,-1.0,,
23404,500832,010,,,,,-1.0,,
23405,500832,020,,,,,-1.0,,
23406,501677,010,,,,,-1.0,,
23407,501677,020,,,,,-1.0,,
23408,501458,010,,,,,-1.0,,
23409,501659,010,,,,,1.0,,
23410,501659,020,,,,,-1.0,,
23411,500890,010,,,,,-1.0,,
23412,502518,010,,,,,-1.0,,
23413,502132,010,,,,,-1.0,,
23414,502132,020,,,,,-1.0,,
23415,502028,010,,,,,-1.0,,
23416,500417,010,,,,,-1.0,,
23417,500643,010,,,,,1.0,,
23418,502095,010,,,,,-1.0,,
23419,502618,010,,,,,-1.0,,
23420,500947,010,,,,,-1.0,,
23421,501908,010,,,,,-1.0,,
23422,502206,010,,,,,-1.0,,
23423,502206,020,,,,,-1.0,,
23424,500524,010,,,,,-1.0,,
23425,501674,010,,,,,-1.0,,
23426,501674,020,,,,,-1.0,,
23427,502511,010,,,,,1.0,,
23428,502596,010,,,,,-1.0,,
23429,501849,010,,,,,-1.0,,
23430,501849,020,,,,,,,
23431,502663,010,,,,,-1.0,,
23432,502663,020,,,,,-1.0,,
23433,500019,010,,,,,-1.0,,
23434,500019,020,,,,,-1.0,,
23435,502627,010,,,,,-1.0,,
23436,500191,010,,,,,-1.0,,
23437,500794,010,,,,,-1.0,,
23438,500794,020,,,,,-1.0,,
23439,502236,010,,,,,-1.0,,
23440,502236,020,,,,,-1.0,,
23441,500081,010,,,,,-1.0,,
23442,500125,010,,,,,-1.0,,
23443,500125,020,,,,,-1.0,,
23444,501561,010,,,,,-1.0,,
23445,500841,010,,,,,-1.0,,
23446,500841,020,,,,,-1.0,,
23447,502034,010,,,,,-1.0,,
23448,501269,010,,,,,-1.0,,
23449,501269,020,,,,,-1.0,,
23450,500858,010,,,,,-1.0,,
23451,501146,010,,,,,-1.0,,
23452,501581,010,,,,,-1.0,,
23453,501581,020,,,,,1.0,,
23454,501605,010,,,,,-1.0,,
23455,501605,020,,,,,1.0,,
23456,501819,010,,,,,-1.0,,
23457,501819,020,,,,,-1.0,,
23458,502235,010,,,,,-1.0,,
23459,502235,020,,,,,-1.0,,
23460,501179,010,,,,,-1.0,,
23461,502210,010,,,,,1.0,,
23462,502005,010,,,,,-1.0,,
23463,501933,010,,,,,1.0,,
23464,502026,010,,,,,-1.0,,
23465,500494,010,,,,,-1.0,,
23466,500494,020,,,,,-1.0,,
23467,502149,010,,,,,-1.0,,
23468,502149,020,,,,,-1.0,,
23469,500177,010,,,,,1.0,,
23470,502616,010,,,,,-1.0,,
23471,502616,020,,,,,-1.0,,
23472,502267,020,,,,,-1.0,,
23473,500568,010,,,,,-1.0,,
23474,500568,020,,,,,-1.0,,
23475,500472,010,,,,,-1.0,,
23476,500472,020,,,,,1.0,,
23477,500690,020,,,,,-1.0,,
23478,501855,010,,,,,-1.0,,
23479,501855,020,,,,,-1.0,,
23480,502142,010,,,,,-1.0,,
23481,502142,020,,,,,-1.0,,
23482,502093,010,,,,,-1.0,,
23483,502093,020,,,,,-1.0,,
23484,500825,010,,,,,-1.0,,
23485,502279,010,,,,,-1.0,,
23486,502472,010,,,,,-1.0,,
23487,500575,010,,,,,-1.0,,
23488,500575,020,,,,,-1.0,,
23489,500977,010,,,,,-1.0,,
23490,500977,020,,,,,-1.0,,
23491,501545,010,,,,,-1.0,,
23492,501545,020,,,,,-1.0,,
23493,500976,010,,,,,-1.0,,
23494,500976,020,,,,,-1.0,,
23495,500517,010,,,,,-1.0,,
23496,501600,010,,,,,-1.0,,
23497,501600,020,,,,,-1.0,,
23498,501757,010,,,,,-1.0,,
23499,501757,020,,,,,-1.0,,
23500,500357,010,,,,,-1.0,,
23501,500150,010,,,,,-1.0,,
23502,501770,010,,,,,-1.0,,
23503,501770,020,,,,,-1.0,,
23504,501785,010,,,,,-1.0,,
23505,501785,020,,,,,-1.0,,
23506,501198,010,,,,,1.0,,
23507,501198,020,,,,,-1.0,,
23508,500481,010,,,,,-1.0,,
23509,500481,020,,,,,-1.0,,
23510,501400,010,,,,,-1.0,,
23511,501400,020,,,,,-1.0,,
23512,502689,010,,,,,-1.0,,
23513,502128,010,,,,,-1.0,,
23514,501368,010,,,,,-1.0,,
23515,501530,010,,,,,-1.0,,
23516,501530,020,,,,,-1.0,,
23517,501806,010,,,,,-1.0,,
23518,502484,010,,,,,-1.0,,
23519,500935,010,,,,,-1.0,,
23520,500310,010,,,,,-1.0,,
23521,501200,010,,,,,-1.0,,
23522,502137,010,,,,,-1.0,,
23523,502137,020,,,,,1.0,,
23524,500986,010,,,,,-1.0,,
23525,501157,010,,,,,-1.0,,
23526,502064,010,,,,,1.0,,
23527,501230,010,,,,,-1.0,,
23528,501431,010,,,,,-1.0,,
23529,501431,020,,,,,-1.0,,
23530,500753,010,,,,,-1.0,,
23531,500753,020,,,,,-1.0,,
23532,500239,010,,,,,-1.0,,
23533,500239,020,,,,,-1.0,,
23534,502701,010,,,,,1.0,,
23535,502701,020,,,,,-1.0,,
23536,500771,010,,,,,-1.0,,
23537,500771,020,,,,,-1.0,,
23538,500449,010,,,,,-1.0,,
23539,501281,010,,,,,-1.0,,
23540,501281,020,,,,,-1.0,,
23541,501661,010,,,,,-1.0,,
23542,501661,020,,,,,-1.0,,
23543,500851,010,,,,,-1.0,,
23544,500851,020,,,,,-1.0,,
23545,500348,010,,,,,-1.0,,
23546,500883,010,,,,,-1.0,,
23547,500883,020,,,,,-1.0,,
23548,502103,010,,,,,-1.0,,
23549,502103,020,,,,,-1.0,,
23550,501747,010,,,,,-1.0,,
23551,501747,020,,,,,-1.0,,
23552,502657,010,,,,,-1.0,,
23553,502657,020,,,,,-1.0,,
23554,502291,010,,,,,-1.0,,
23555,501546,010,,,,,-1.0,,
23556,501546,020,,,,,-1.0,,
23557,501686,010,,,,,1.0,,
23558,501686,020,,,,,-1.0,,
23559,500490,010,,,,,-1.0,,
23560,500490,020,,,,,1.0,,
23561,502489,010,,,,,1.0,,
23562,500852,010,,,,,-1.0,,
23563,500852,020,,,,,-1.0,,
23564,501671,010,,,,,-1.0,,
23565,501671,020,,,,,-1.0,,
23566,501660,010,,,,,1.0,,
23567,501660,020,,,,,-1.0,,
23568,502120,010,,,,,-1.0,,
23569,501988,010,,,,,-1.0,,
23570,501988,020,,,,,1.0,,
23571,501917,010,,,,,1.0,,
23572,501917,020,,,,,1.0,,
23573,500691,010,,,,,-1.0,,
23574,500691,020,,,,,1.0,,
23575,501541,010,,,,,-1.0,,
23576,501541,020,,,,,-1.0,,
23577,501438,010,,,,,-1.0,,
23578,501438,020,,,,,-1.0,,
23579,501565,010,,,,,-1.0,,
23580,501173,010,,,,,-1.0,,
23581,500965,010,,,,,1.0,,
23582,502684,010,,,,,-1.0,,
23583,502684,020,,,,,-1.0,,
23584,501461,010,,,,,1.0,,
23585,501461,020,,,,,-1.0,,
23586,501315,010,,,,,-1.0,,
23587,501053,010,,,,,-1.0,,
23588,501053,020,,,,,-1.0,,
23589,501824,010,,,,,-1.0,,
23590,500391,010,,,,,-1.0,,
23591,500391,020,,,,,-1.0,,
23592,500503,010,,,,,-1.0,,
23593,501045,010,,,,,-1.0,,
23594,501045,020,,,,,-1.0,,
23595,501709,010,,,,,1.0,,
23596,501709,020,,,,,-1.0,,
23597,501956,010,,,,,1.0,,
23598,501956,020,,,,,-1.0,,
23599,501239,010,,,,,-1.0,,
23600,501239,020,,,,,-1.0,,
23601,501187,010,,,,,-1.0,,
23602,500915,010,,,,,-1.0,,
23603,501952,010,,,,,,,
23604,501952,020,,,,,-1.0,,
23605,500550,010,,,,,-1.0,,
23606,500087,010,,,,,1.0,,
23607,500084,010,,,,,-1.0,,
23608,500084,020,,,,,-1.0,,
23609,502048,010,,,,,-1.0,,
23610,502048,020,,,,,-1.0,,
23611,502082,010,,,,,-1.0,,
23612,502271,010,,,,,1.0,,
23613,500537,010,,,,,-1.0,,
23614,500537,020,,,,,-1.0,,
23615,502293,010,,,,,-1.0,,
23616,502293,020,,,,,-1.0,,
23617,501152,010,,,,,-1.0,,
23618,501152,020,,,,,-1.0,,
23619,501307,020,,,,,-1.0,,
23620,500962,020,,,,,-1.0,,
23621,500667,010,,,,,,,
23622,500667,020,,,,,-1.0,,
23623,502233,010,,,,,-1.0,,
23624,501503,010,,,,,1.0,,
23625,501746,010,,,,,-1.0,,
23626,501746,020,,,,,-1.0,,
23627,501974,010,,,,,-1.0,,
23628,500692,010,,,,,-1.0,,
23629,500138,010,,,,,-1.0,,
23630,500138,020,,,,,,,
23631,502647,010,,,,,1.0,,
23632,502647,020,,,,,-1.0,,
23633,500880,010,,,,,-1.0,,
23634,500880,020,,,,,-1.0,,
23635,501194,010,,,,,-1.0,,
23636,501713,010,,,,,1.0,,
23637,501914,010,,,,,1.0,,
23638,501638,010,,,,,-1.0,,
23639,501638,020,,,,,-1.0,,
23640,501675,010,,,,,-1.0,,
23641,501675,020,,,,,-1.0,,
23642,500207,010,,,,,1.0,,
23643,500092,010,,,,,-1.0,,
23644,500656,010,,,,,-1.0,,
23645,501114,010,,,,,-1.0,,
23646,501114,020,,,,,-1.0,,
23647,500780,010,,,,,-1.0,,
23648,500780,020,,,,,1.0,,
23649,502321,010,,,,,-1.0,,
23650,502480,010,,,,,-1.0,,
23651,501476,010,,,,,-1.0,,
23652,501088,010,,,,,-1.0,,
23653,500005,010,,,,,-1.0,,
23654,500005,020,,,,,-1.0,,
23655,500670,010,,,,,-1.0,,
23656,500670,020,,,,,1.0,,
23657,500416,020,,,,,1.0,,
23658,502708,010,,,,,-1.0,,
23659,502708,020,,,,,-1.0,,
23660,500632,020,,,,,-1.0,,
23661,500339,010,,,,,-1.0,,
23662,500339,020,,,,,-1.0,,
23663,501575,010,,,,,-1.0,,
23664,501575,020,,,,,1.0,,
23665,501695,010,,,,,1.0,,
23666,501103,010,,,,,-1.0,,
23667,501103,020,,,,,-1.0,,
23668,502273,010,,,,,1.0,,
23669,502273,020,,,,,-1.0,,
23670,500717,010,,,,,-1.0,,
23671,500717,020,,,,,-1.0,,
23672,501896,010,,,,,-1.0,,
23673,501108,010,,,,,-1.0,,
23674,501108,020,,,,,-1.0,,
23675,502313,010,,,,,1.0,,
23676,502313,020,,,,,1.0,,
23677,501222,010,,,,,-1.0,,
23678,500566,010,,,,,1.0,,
23679,502027,010,,,,,-1.0,,
23680,502482,020,,,,,-1.0,,
23681,500561,010,,,,,-1.0,,
23682,502414,010,,,,,-1.0,,
23683,502414,020,,,,,-1.0,,
23684,501465,010,,,,,-1.0,,
23685,501465,020,,,,,-1.0,,
23686,501814,010,,,,,-1.0,,
23687,501814,020,,,,,1.0,,
23688,500400,010,,,,,-1.0,,
23689,500400,020,,,,,-1.0,,
23690,501792,010,,,,,-1.0,,
23691,501701,010,,,,,1.0,,
23692,501701,020,,,,,1.0,,
23693,500115,010,,,,,-1.0,,
23694,500115,020,,,,,-1.0,,
23695,501426,010,,,,,-1.0,,
23696,501044,010,,,,,-1.0,,
23697,501273,010,,,,,-1.0,,
23698,500021,010,,,,,-1.0,,
23699,501813,010,,,,,-1.0,,
23700,501813,020,,,,,-1.0,,
23701,501704,010,,,,,-1.0,,
23702,501492,010,,,,,-1.0,,
23703,501492,020,,,,,1.0,,
23704,500054,010,,,,,-1.0,,
23705,501996,010,,,,,-1.0,,
23706,500838,010,,,,,-1.0,,
23707,500838,020,,,,,-1.0,,
23708,502707,010,,,,,-1.0,,
23709,500791,010,,,,,-1.0,,
23710,501013,010,,,,,-1.0,,
23711,501013,020,,,,,-1.0,,
23712,500856,010,,,,,-1.0,,
23713,500856,020,,,,,-1.0,,
23714,500975,010,,,,,-1.0,,
23715,500975,020,,,,,-1.0,,
23716,500615,020,,,,,-1.0,,
23717,501647,010,,,,,-1.0,,
23718,501647,020,,,,,-1.0,,
23719,501955,010,,,,,-1.0,,
23720,500719,010,,,,,1.0,,
23721,500719,020,,,,,-1.0,,
23722,501594,010,,,,,-1.0,,
23723,501594,020,,,,,-1.0,,
23724,502735,010,,,,,-1.0,,
23725,502735,020,,,,,-1.0,,
23726,502562,010,,,,,-1.0,,
23727,500668,010,,,,,-1.0,,
23728,500668,020,,,,,-1.0,,
23729,502242,010,,,,,1.0,,
23730,502242,020,,,,,-1.0,,
23731,502130,020,,,,,-1.0,,
23732,501143,010,,,,,-1.0,,
23733,501143,020,,,,,-1.0,,
23734,501395,010,,,,,-1.0,,
23735,501407,010,,,,,-1.0,,
23736,500345,010,,,,,-1.0,,
23737,502678,010,,,,,-1.0,,
23738,502678,020,,,,,-1.0,,
23739,500458,010,,,,,-1.0,,
23740,500458,020,,,,,-1.0,,
23741,501636,010,,,,,-1.0,,
23742,501904,010,,,,,-1.0,,
23743,501904,020,,,,,-1.0,,
23744,500290,010,,,,,-1.0,,
23745,501815,010,,,,,-1.0,,
23746,501815,020,,,,,-1.0,,
23747,502042,010,,,,,-1.0,,
23748,502171,010,,,,,1.0,,
23749,502171,020,,,,,-1.0,,
23750,501215,010,,,,,1.0,,
23751,500224,010,,,,,-1.0,,
23752,500224,020,,,,,-1.0,,
23753,501413,010,,,,,-1.0,,
23754,501413,020,,,,,-1.0,,
23755,501588,010,,,,,1.0,,
23756,501588,020,,,,,-1.0,,
23757,500147,010,,,,,-1.0,,
23758,501159,010,,,,,-1.0,,
23759,500312,010,,,,,-1.0,,
23760,500312,020,,,,,-1.0,,
23761,500362,010,,,,,-1.0,,
23762,501680,010,,,,,-1.0,,
23763,501680,020,,,,,-1.0,,
23764,500740,020,,,,,-1.0,,
23765,501175,020,,,,,-1.0,,
23766,501337,010,,,,,-1.0,,
23767,501337,020,,,,,-1.0,,
23768,500153,010,,,,,-1.0,,
23769,500153,020,,,,,-1.0,,
23770,501232,010,,,,,-1.0,,
23771,501232,020,,,,,-1.0,,
23772,500735,010,,,,,-1.0,,
23773,500448,010,,,,,-1.0,,
23774,500448,020,,,,,-1.0,,
23775,501427,010,,,,,-1.0,,
23776,500944,010,,,,,-1.0,,
23777,500944,020,,,,,-1.0,,
23778,501446,010,,,,,-1.0,,
23779,501446,020,,,,,-1.0,,
23780,501109,010,,,,,-1.0,,
23781,501109,020,,,,,-1.0,,
23782,500700,010,,,,,-1.0,,
23783,500700,020,,,,,-1.0,,
23784,500168,010,,,,,-1.0,,
23785,500168,020,,,,,-1.0,,
23786,501787,010,,,,,-1.0,,
23787,501787,020,,,,,-1.0,,
23788,501010,010,,,,,-1.0,,
23789,501010,020,,,,,,,
23790,501528,010,,,,,-1.0,,
23791,501528,020,,,,,-1.0,,
23792,502440,010,,,,,1.0,,
23793,501193,010,,,,,-1.0,,
23794,501653,010,,,,,-1.0,,
23795,501653,020,,,,,-1.0,,
23796,501063,010,,,,,-1.0,,
23797,501063,020,,,,,-1.0,,
23798,500136,010,,,,,-1.0,,
23799,500136,020,,,,,-1.0,,
23800,500291,010,,,,,-1.0,,
23801,500291,020,,,,,-1.0,,
23802,500363,010,,,,,1.0,,
23803,500363,020,,,,,-1.0,,
23804,500360,010,,,,,-1.0,,
23805,500360,020,,,,,-1.0,,
23806,500712,010,,,,,-1.0,,
23807,500712,020,,,,,-1.0,,
23808,500355,010,,,,,-1.0,,
23809,500355,020,,,,,-1.0,,
23810,500083,010,,,,,-1.0,,
23811,500083,020,,,,,-1.0,,
23812,501929,010,,,,,1.0,,
23813,501929,020,,,,,-1.0,,
23814,502342,010,,,,,-1.0,,
23815,502342,020,,,,,-1.0,,
23816,502712,010,,,,,1.0,,
23817,501470,010,,,,,-1.0,,
23818,501470,020,,,,,-1.0,,
23819,501741,010,,,,,-1.0,,
23820,501741,020,,,,,-1.0,,
23821,500889,010,,,,,1.0,,
23822,500889,020,,,,,-1.0,,
23823,500754,010,,,,,-1.0,,
23824,500754,020,,,,,-1.0,,
23825,501906,010,,,,,1.0,,
23826,501125,010,,,,,-1.0,,
23827,501125,020,,,,,1.0,,
23828,501077,010,,,,,-1.0,,
23829,501077,020,,,,,-1.0,,
23830,500518,010,,,,,-1.0,,
23831,502426,010,,,,,-1.0,,
23832,502426,020,,,,,-1.0,,
23833,500377,010,,,,,-1.0,,
23834,500377,020,,,,,-1.0,,
23835,501691,010,,,,,-1.0,,
23836,501691,020,,,,,-1.0,,
23837,501539,010,,,,,-1.0,,
23838,501539,020,,,,,1.0,,
23839,502019,010,,,,,-1.0,,
23840,502019,020,,,,,-1.0,,
23841,500324,010,,,,,-1.0,,
23842,500324,020,,,,,-1.0,,
23843,500870,010,,,,,-1.0,,
23844,500870,020,,,,,-1.0,,
23845,502179,010,,,,,-1.0,,
23846,502179,020,,,,,-1.0,,
23847,502538,010,,,,,-1.0,,
23848,500810,010,,,,,-1.0,,
23849,500584,010,,,,,-1.0,,
23850,502626,010,,,,,-1.0,,
23851,502626,020,,,,,-1.0,,
23852,500486,010,,,,,-1.0,,
23853,500486,020,,,,,-1.0,,
23854,501180,010,,,,,-1.0,,
23855,501180,020,,,,,-1.0,,
23856,500999,010,,,,,-1.0,,
23857,500869,020,,,,,1.0,,
23858,502703,010,,,,,-1.0,,
23859,501601,010,,,,,-1.0,,
23860,501601,020,,,,,1.0,,
23861,501475,010,,,,,1.0,,
23862,501475,020,,,,,1.0,,
23863,500346,010,,,,,-1.0,,
23864,500346,020,,,,,-1.0,,
23865,502481,010,,,,,-1.0,,
23866,502481,020,,,,,-1.0,,
23867,500060,010,,,,,-1.0,,
23868,500060,020,,,,,-1.0,,
23869,502201,010,,,,,-1.0,,
23870,502201,020,,,,,1.0,,
23871,501999,010,,,,,-1.0,,
23872,501999,020,,,,,-1.0,,
23873,500647,010,,,,,-1.0,,
23874,500647,020,,,,,-1.0,,
23875,502585,010,,,,,-1.0,,
23876,501323,010,,,,,-1.0,,
23877,501323,020,,,,,-1.0,,
23878,502009,010,,,,,-1.0,,
23879,502009,020,,,,,-1.0,,
23880,501111,010,,,,,-1.0,,
23881,501111,020,,,,,-1.0,,
23882,500606,010,,,,,-1.0,,
23883,500606,020,,,,,-1.0,,
23884,501676,010,,,,,1.0,,
23885,501543,010,,,,,-1.0,,
23886,501543,020,,,,,-1.0,,
23887,501303,010,,,,,-1.0,,
23888,501303,020,,,,,,,
23889,501811,010,,,,,-1.0,,
23890,501811,020,,,,,-1.0,,
23891,502117,010,,,,,-1.0,,
23892,502117,020,,,,,-1.0,,
23893,500161,010,,,,,-1.0,,
23894,500161,020,,,,,-1.0,,
23895,500402,010,,,,,,,
23896,500402,020,,,,,-1.0,,
23897,500273,010,,,,,-1.0,,
23898,500273,020,,,,,-1.0,,
23899,500109,010,,,,,-1.0,,
23900,500109,020,,,,,-1.0,,
23901,501527,010,,,,,,,
23902,501527,020,,,,,-1.0,,
23903,502638,010,,,,,-1.0,,
23904,502638,020,,,,,-1.0,,
23905,500586,010,,,,,-1.0,,
23906,500586,020,,,,,-1.0,,
23907,500951,010,,,,,-1.0,,
23908,502460,010,,,,,-1.0,,
23909,500605,010,,,,,-1.0,,
23910,500605,020,,,,,-1.0,,
23911,502356,010,,,,,-1.0,,
23912,502356,020,,,,,-1.0,,
23913,500172,010,,,,,-1.0,,
23914,500172,020,,,,,-1.0,,
23915,500344,010,,,,,-1.0,,
23916,500344,020,,,,,1.0,,
23917,502311,010,,,,,-1.0,,
23918,502311,020,,,,,1.0,,
23919,502276,010,,,,,-1.0,,
23920,502276,020,,,,,-1.0,,
23921,502752,010,,,,,-1.0,,
23922,502752,020,,,,,-1.0,,
23923,501745,010,,,,,-1.0,,
23924,501188,010,,,,,-1.0,,
23925,501188,020,,,,,-1.0,,
23926,502435,010,,,,,-1.0,,
23927,502435,020,,,,,-1.0,,
23928,500414,010,,,,,-1.0,,
23929,500414,020,,,,,1.0,,
23930,500666,010,,,,,-1.0,,
23931,501690,010,,,,,-1.0,,
23932,501690,020,,,,,-1.0,,
23933,502533,010,,,,,-1.0,,
23934,502646,010,,,,,1.0,,
23935,502115,010,,,,,1.0,,
23936,502115,020,,,,,1.0,,
23937,501132,010,,,,,-1.0,,
23938,502087,010,,,,,-1.0,,
23939,501256,010,,,,,-1.0,,
23940,501256,020,,,,,,,
23941,500094,010,,,,,1.0,,
23942,500094,020,,,,,1.0,,
23943,500077,010,,,,,-1.0,,
23944,501001,010,,,,,-1.0,,
23945,501174,010,,,,,-1.0,,
23946,501017,010,,,,,1.0,,
23947,501760,010,,,,,-1.0,,
23948,501226,020,,,,,,,
23949,502680,010,,,,,-1.0,,
23950,500742,010,,,,,-1.0,,
23951,500140,010,,,,,-1.0,,
23952,502229,010,,,,,1.0,,
23953,502229,020,,,,,-1.0,,
23954,501972,010,,,,,-1.0,,
23955,500673,010,,,,,-1.0,,
23956,500673,020,,,,,-1.0,,
23957,502190,010,,,,,-1.0,,
23958,502190,020,,,,,1.0,,
23959,502411,010,,,,,-1.0,,
23960,502411,020,,,,,-1.0,,
23961,502713,010,,,,,-1.0,,
23962,502713,020,,,,,-1.0,,
23963,500727,010,,,,,-1.0,,
23964,500727,020,,,,,-1.0,,
23965,502524,010,,,,,-1.0,,
23966,502542,010,,,,,-1.0,,
23967,501416,010,,,,,-1.0,,
23968,501416,020,,,,,-1.0,,
23969,501578,010,,,,,-1.0,,
23970,501191,010,,,,,-1.0,,
23971,502266,010,,,,,1.0,,
23972,502470,010,,,,,-1.0,,
23973,500389,010,,,,,-1.0,,
23974,502151,010,,,,,-1.0,,
23975,502528,010,,,,,-1.0,,
23976,502528,020,,,,,-1.0,,
23977,502163,010,,,,,1.0,,
23978,502163,020,,,,,-1.0,,
23979,502160,010,,,,,-1.0,,
23980,501345,010,,,,,-1.0,,
23981,502041,010,,,,,,,
23982,501563,010,,,,,-1.0,,
23983,501327,010,,,,,-1.0,,
23984,501327,020,,,,,-1.0,,
23985,502469,010,,,,,-1.0,,
23986,502396,010,,,,,-1.0,,
23987,501079,010,,,,,1.0,,
23988,502666,010,,,,,1.0,,
23989,501419,010,,,,,1.0,,
23990,501419,020,,,,,-1.0,,
23991,502720,010,,,,,-1.0,,
23992,501262,020,,,,,1.0,,
23993,502168,010,,,,,-1.0,,
23994,500824,010,,,,,-1.0,,
23995,500209,010,,,,,-1.0,,
23996,502439,010,,,,,-1.0,,
23997,501599,010,,,,,-1.0,,
23998,502384,010,,,,,1.0,,
23999,502124,010,,,,,-1.0,,
24000,502124,020,,,,,1.0,,
24001,500106,010,,,,,1.0,,
24002,500106,020,,,,,-1.0,,
24003,502282,010,,,,,-1.0,,
24004,502282,020,,,,,-1.0,,
24005,500741,010,,,,,-1.0,,
24006,500741,020,,,,,-1.0,,
24007,500112,010,,,,,1.0,,
24008,500112,020,,,,,-1.0,,
24009,502494,010,,,,,1.0,,
24010,502729,010,,,,,1.0,,
24011,500704,010,,,,,1.0,,
24012,501506,010,,,,,-1.0,,
24013,500940,010,,,,,-1.0,,
24014,500551,010,,,,,1.0,,
24015,500511,010,,,,,1.0,,
24016,500338,010,,,,,-1.0,,
24017,501629,010,,,,,1.0,,
24018,501629,020,,,,,1.0,,
24019,502372,010,,,,,-1.0,,
24020,502372,020,,,,,-1.0,,
24021,500243,010,,,,,-1.0,,
24022,500243,020,,,,,1.0,,
24023,500510,010,,,,,1.0,,
24024,500510,020,,,,,-1.0,,
24025,501769,010,,,,,-1.0,,
24026,502692,010,,,,,-1.0,,
24027,502692,020,,,,,1.0,,
24028,502198,010,,,,,-1.0,,
24029,502198,020,,,,,1.0,,
24030,502231,010,,,,,-1.0,,
24031,501689,010,,,,,-1.0,,
24032,501625,010,,,,,1.0,,
24033,501847,010,,,,,-1.0,,
24034,501847,020,,,,,-1.0,,
24035,501618,010,,,,,-1.0,,
24036,501618,020,,,,,-1.0,,
24037,500141,010,,,,,-1.0,,
24038,502327,010,,,,,-1.0,,
24039,502327,020,,,,,1.0,,
24040,500378,010,,,,,1.0,,
24041,501228,010,,,,,-1.0,,
24042,501228,020,,,,,-1.0,,
24043,502370,010,,,,,-1.0,,
24044,502370,020,,,,,1.0,,
24045,500131,010,,,,,-1.0,,
24046,500631,010,,,,,-1.0,,
24047,500631,020,,,,,-1.0,,
24048,500111,010,,,,,-1.0,,
24049,502174,010,,,,,-1.0,,
24050,502174,020,,,,,-1.0,,
24051,500072,010,,,,,-1.0,,
24052,501869,010,,,,,-1.0,,
24053,500706,010,,,,,-1.0,,
24054,500706,020,,,,,-1.0,,
24055,502339,010,,,,,-1.0,,
24056,502339,020,,,,,1.0,,
24057,500542,010,,,,,-1.0,,
24058,500542,020,,,,,-1.0,,
24059,501430,010,,,,,-1.0,,
24060,501430,020,,,,,-1.0,,
24061,501725,010,,,,,-1.0,,
24062,501683,010,,,,,-1.0,,
24063,501683,020,,,,,-1.0,,
24064,500272,010,,,,,-1.0,,
24065,500272,020,,,,,-1.0,,
24066,502588,010,,,,,-1.0,,
24067,502588,020,,,,,-1.0,,
24068,500079,010,,,,,-1.0,,
24069,500079,020,,,,,-1.0,,
24070,501394,010,,,,,-1.0,,
24071,501142,010,,,,,-1.0,,
24072,501142,020,,,,,-1.0,,
24073,502561,010,,,,,-1.0,,
24074,502561,020,,,,,-1.0,,
24075,500672,010,,,,,-1.0,,
24076,500672,020,,,,,-1.0,,
24077,501547,010,,,,,-1.0,,
24078,501547,020,,,,,-1.0,,
24079,500089,010,,,,,-1.0,,
24080,500089,020,,,,,-1.0,,
24081,502251,010,,,,,1.0,,
24082,502251,020,,,,,-1.0,,
24083,501336,010,,,,,-1.0,,
24084,501526,010,,,,,-1.0,,
24085,501051,010,,,,,-1.0,,
24086,501051,020,,,,,-1.0,,
24087,502030,010,,,,,-1.0,,
24088,500543,010,,,,,-1.0,,
